class_code,subclass_code,class_name,subclass_name,code,name
C,C29,制造业,橡胶和塑料制品业,002641,永高股份
C,C29,制造业,橡胶和塑料制品业,300320,海达股份
C,C29,制造业,橡胶和塑料制品业,601163,三角轮胎
C,C29,制造业,橡胶和塑料制品业,002676,顺威股份
C,C29,制造业,橡胶和塑料制品业,002838,道恩股份
C,C29,制造业,橡胶和塑料制品业,300644,南京聚隆
C,C29,制造业,橡胶和塑料制品业,601966,玲珑轮胎
C,C29,制造业,橡胶和塑料制品业,603806,福斯特
C,C29,制造业,橡胶和塑料制品业,002735,王子新材
C,C29,制造业,橡胶和塑料制品业,002694,顾地科技
C,C29,制造业,橡胶和塑料制品业,002768,国恩股份
C,C29,制造业,橡胶和塑料制品业,603726,朗迪集团
C,C29,制造业,橡胶和塑料制品业,300478,杭州高新
C,C29,制造业,橡胶和塑料制品业,002790,瑞尔特
C,C29,制造业,橡胶和塑料制品业,002812,恩捷股份
C,C29,制造业,橡胶和塑料制品业,601500,通用股份
C,C29,制造业,橡胶和塑料制品业,603266,天龙股份
C,C29,制造业,橡胶和塑料制品业,603033,三维股份
C,C29,制造业,橡胶和塑料制品业,300539,横河模具
C,C29,制造业,橡胶和塑料制品业,300547,川环科技
C,C29,制造业,橡胶和塑料制品业,300586,美联新材
C,C29,制造业,橡胶和塑料制品业,002825,纳尔股份
C,C29,制造业,橡胶和塑料制品业,300587,天铁股份
C,C29,制造业,橡胶和塑料制品业,603615,茶花股份
C,C29,制造业,橡胶和塑料制品业,603725,天安新材
C,C29,制造业,橡胶和塑料制品业,603991,至正股份
C,C29,制造业,橡胶和塑料制品业,300599,雄塑科技
C,C29,制造业,橡胶和塑料制品业,603856,东宏股份
C,C29,制造业,橡胶和塑料制品业,002886,沃特股份
C,C29,制造业,橡胶和塑料制品业,300767,震安科技
C,C29,制造业,橡胶和塑料制品业,300677,英科医疗
C,C29,制造业,橡胶和塑料制品业,603655,朗博科技
C,C29,制造业,橡胶和塑料制品业,300717,华信新材
C,C29,制造业,橡胶和塑料制品业,300716,国立科技
C,C29,制造业,橡胶和塑料制品业,300731,科创新源
C,C29,制造业,橡胶和塑料制品业,603657,春光科技
C,C29,制造业,橡胶和塑料制品业,603580,艾艾精工
C,C29,制造业,橡胶和塑料制品业,600143,金发科技
C,C29,制造业,橡胶和塑料制品业,600182,S佳通
C,C29,制造业,橡胶和塑料制品业,600210,紫江企业
C,C29,制造业,橡胶和塑料制品业,600458,时代新材
C,C29,制造业,橡胶和塑料制品业,600469,风神股份
C,C29,制造业,橡胶和塑料制品业,000509,华塑控股
C,C29,制造业,橡胶和塑料制品业,000589,贵州轮胎
C,C29,制造业,橡胶和塑料制品业,000599,青岛双星
C,C29,制造业,橡胶和塑料制品业,000619,海螺型材
C,C29,制造业,橡胶和塑料制品业,000659,珠海中富
C,C29,制造业,橡胶和塑料制品业,000859,国风塑业
C,C29,制造业,橡胶和塑料制品业,000887,中鼎股份
C,C29,制造业,橡胶和塑料制品业,000973,佛塑科技
C,C29,制造业,橡胶和塑料制品业,002014,永新股份
C,C30,制造业,非金属矿物制品业,002066,瑞泰科技
C,C30,制造业,非金属矿物制品业,002080,中材科技
C,C30,制造业,非金属矿物制品业,002088,鲁阳节能
C,C30,制造业,非金属矿物制品业,002162,悦心健康
C,C30,制造业,非金属矿物制品业,002201,九鼎新材
C,C30,制造业,非金属矿物制品业,002205,国统股份
C,C30,制造业,非金属矿物制品业,002225,濮耐股份
C,C30,制造业,非金属矿物制品业,002233,塔牌集团
C,C30,制造业,非金属矿物制品业,002271,东方雨虹
C,C30,制造业,非金属矿物制品业,601992,金隅集团
C,C30,制造业,非金属矿物制品业,002297,博云新材
C,C30,制造业,非金属矿物制品业,002302,西部建设
C,C30,制造业,非金属矿物制品业,300064,豫金刚石
C,C30,制造业,非金属矿物制品业,300080,易成新能
C,C30,制造业,非金属矿物制品业,002392,北京利尔
C,C30,制造业,非金属矿物制品业,300179,四方达
C,C30,制造业,非金属矿物制品业,300093,金刚玻璃
C,C30,制造业,非金属矿物制品业,300089,文化长城
C,C30,制造业,非金属矿物制品业,002457,青龙管业
C,C30,制造业,非金属矿物制品业,300160,秀强股份
C,C30,制造业,非金属矿物制品业,300196,长海股份
C,C30,制造业,非金属矿物制品业,002571,德力股份
C,C30,制造业,非金属矿物制品业,300224,正海磁材
C,C30,制造业,非金属矿物制品业,300234,开尔新材
C,C30,制造业,非金属矿物制品业,002596,海南瑞泽
C,C30,制造业,非金属矿物制品业,601636,旗滨集团
C,C30,制造业,非金属矿物制品业,002623,亚玛顿
C,C30,制造业,非金属矿物制品业,601012,隆基股份
C,C30,制造业,非金属矿物制品业,002671,龙泉股份
C,C30,制造业,非金属矿物制品业,002742,三圣股份
C,C30,制造业,非金属矿物制品业,300374,恒通科技
C,C30,制造业,非金属矿物制品业,300395,菲利华
C,C30,制造业,非金属矿物制品业,603688,石英股份
C,C30,制造业,非金属矿物制品业,603021,山东华鹏
C,C30,制造业,非金属矿物制品业,603616,韩建河山
C,C30,制造业,非金属矿物制品业,603268,松发股份
C,C30,制造业,非金属矿物制品业,603612,索通发展
C,C30,制造业,非金属矿物制品业,002785,万里石
C,C30,制造业,非金属矿物制品业,603601,再升科技
C,C30,制造业,非金属矿物制品业,300409,道氏技术
C,C30,制造业,非金属矿物制品业,603838,四通股份
C,C30,制造业,非金属矿物制品业,603663,三祥新材
C,C30,制造业,非金属矿物制品业,300606,金太阳
C,C30,制造业,非金属矿物制品业,603385,惠达卫浴
C,C30,制造业,非金属矿物制品业,603826,坤彩科技
C,C30,制造业,非金属矿物制品业,601865,福莱特
C,C30,制造业,非金属矿物制品业,300700,岱勒新材
C,C30,制造业,非金属矿物制品业,300690,双一科技
C,C30,制造业,非金属矿物制品业,300554,三超新材
C,C30,制造业,非金属矿物制品业,002918,蒙娜丽莎
C,C30,制造业,非金属矿物制品业,603256,宏和科技
C,C30,制造业,非金属矿物制品业,300715,凯伦股份
C,C30,制造业,非金属矿物制品业,603578,三星新材
C,C30,制造业,非金属矿物制品业,300737,科顺股份
C,C30,制造业,非金属矿物制品业,600145,*ST新亿
C,C30,制造业,非金属矿物制品业,600172,黄河旋风
C,C30,制造业,非金属矿物制品业,600176,中国巨石
C,C30,制造业,非金属矿物制品业,600326,西藏天路
C,C30,制造业,非金属矿物制品业,600425,青松建化
C,C30,制造业,非金属矿物制品业,600449,宁夏建材
C,C30,制造业,非金属矿物制品业,600516,方大炭素
C,C30,制造业,非金属矿物制品业,600529,山东药玻
C,C30,制造业,非金属矿物制品业,600539,ST狮头
C,C30,制造业,非金属矿物制品业,600585,海螺水泥
C,C30,制造业,非金属矿物制品业,600586,金晶科技
C,C30,制造业,非金属矿物制品业,600660,福耀玻璃
C,C30,制造业,非金属矿物制品业,600668,尖峰集团
C,C30,制造业,非金属矿物制品业,600678,四川金顶
C,C30,制造业,非金属矿物制品业,600720,祁连山
C,C30,制造业,非金属矿物制品业,600801,华新水泥
C,C30,制造业,非金属矿物制品业,900933,华新Ｂ股
C,C30,制造业,非金属矿物制品业,600802,福建水泥
C,C30,制造业,非金属矿物制品业,600819,耀皮玻璃
C,C30,制造业,非金属矿物制品业,900918,耀皮Ｂ股
C,C30,制造业,非金属矿物制品业,600876,洛阳玻璃
C,C30,制造业,非金属矿物制品业,600881,亚泰集团
C,C30,制造业,非金属矿物制品业,600883,博闻科技
C,C30,制造业,非金属矿物制品业,000012,南  玻Ａ
C,C30,制造业,非金属矿物制品业,200012,南  玻Ｂ
C,C30,制造业,非金属矿物制品业,000023,深天地Ａ
C,C30,制造业,非金属矿物制品业,000401,冀东水泥
C,C30,制造业,非金属矿物制品业,000672,上峰水泥
C,C30,制造业,非金属矿物制品业,000786,北新建材
C,C30,制造业,非金属矿物制品业,000789,万年青
C,C30,制造业,非金属矿物制品业,000795,英洛华
C,C30,制造业,非金属矿物制品业,000877,天山股份
C,C30,制造业,非金属矿物制品业,000935,四川双马
C,C31,制造业,黑色金属冶炼和压延加工业,002075,沙钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,002110,三钢闽光
C,C31,制造业,黑色金属冶炼和压延加工业,601003,柳钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,601005,重庆钢铁
C,C31,制造业,黑色金属冶炼和压延加工业,002756,永兴特钢
C,C31,制造业,黑色金属冶炼和压延加工业,603878,武进不锈
C,C31,制造业,黑色金属冶炼和压延加工业,600010,包钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600019,宝钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600022,山东钢铁
C,C31,制造业,黑色金属冶炼和压延加工业,600117,西宁特钢
C,C31,制造业,黑色金属冶炼和压延加工业,600126,杭钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600231,凌钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600282,南钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600295,鄂尔多斯
C,C31,制造业,黑色金属冶炼和压延加工业,900936,鄂资Ｂ股
C,C31,制造业,黑色金属冶炼和压延加工业,600307,酒钢宏兴
C,C31,制造业,黑色金属冶炼和压延加工业,600399,ST抚钢
C,C31,制造业,黑色金属冶炼和压延加工业,600408,ST安泰
C,C31,制造业,黑色金属冶炼和压延加工业,600507,方大特钢
C,C31,制造业,黑色金属冶炼和压延加工业,600569,安阳钢铁
C,C31,制造业,黑色金属冶炼和压延加工业,600581,八一钢铁
C,C31,制造业,黑色金属冶炼和压延加工业,600608,ST沪科
C,C31,制造业,黑色金属冶炼和压延加工业,600782,新钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,600808,马钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,000708,大冶特钢
C,C31,制造业,黑色金属冶炼和压延加工业,000709,河钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,000717,韶钢松山
C,C31,制造业,黑色金属冶炼和压延加工业,000761,本钢板材
C,C31,制造业,黑色金属冶炼和压延加工业,200761,本钢板Ｂ
C,C31,制造业,黑色金属冶炼和压延加工业,000825,太钢不锈
C,C31,制造业,黑色金属冶炼和压延加工业,000898,鞍钢股份
C,C31,制造业,黑色金属冶炼和压延加工业,000932,华菱钢铁
C,C31,制造业,黑色金属冶炼和压延加工业,000959,首钢股份
C,C32,制造业,有色金属冶炼和压延加工业,002082,万邦德
C,C32,制造业,有色金属冶炼和压延加工业,002114,罗平锌电
C,C32,制造业,有色金属冶炼和压延加工业,601600,中国铝业
C,C32,制造业,有色金属冶炼和压延加工业,002149,西部材料
C,C32,制造业,有色金属冶炼和压延加工业,002160,常铝股份
C,C32,制造业,有色金属冶炼和压延加工业,002167,东方锆业
C,C32,制造业,有色金属冶炼和压延加工业,002171,楚江新材
C,C32,制造业,有色金属冶炼和压延加工业,002182,云海金属
C,C32,制造业,有色金属冶炼和压延加工业,002203,海亮股份
C,C32,制造业,有色金属冶炼和压延加工业,002237,恒邦股份
C,C32,制造业,有色金属冶炼和压延加工业,002295,精艺股份
C,C32,制造业,有色金属冶炼和压延加工业,300034,钢研高纳
C,C32,制造业,有色金属冶炼和压延加工业,002333,*ST罗普
C,C32,制造业,有色金属冶炼和压延加工业,300057,万顺新材
C,C32,制造业,有色金属冶炼和压延加工业,002378,章源钨业
C,C32,制造业,有色金属冶炼和压延加工业,002379,宏创控股
C,C32,制造业,有色金属冶炼和压延加工业,002428,云南锗业
C,C32,制造业,有色金属冶炼和压延加工业,002460,赣锋锂业
C,C32,制造业,有色金属冶炼和压延加工业,002466,天齐锂业
C,C32,制造业,有色金属冶炼和压延加工业,002501,*ST利源
C,C32,制造业,有色金属冶炼和压延加工业,002540,亚太科技
C,C32,制造业,有色金属冶炼和压延加工业,601137,博威合金
C,C32,制造业,有色金属冶炼和压延加工业,002578,闽发铝业
C,C32,制造业,有色金属冶炼和压延加工业,601677,明泰铝业
C,C32,制造业,有色金属冶炼和压延加工业,300337,银邦股份
C,C32,制造业,有色金属冶炼和压延加工业,601388,怡球资源
C,C32,制造业,有色金属冶炼和压延加工业,002716,金贵银业
C,C32,制造业,有色金属冶炼和压延加工业,603399,吉翔股份
C,C32,制造业,有色金属冶炼和压延加工业,603799,华友钴业
C,C32,制造业,有色金属冶炼和压延加工业,300489,中飞股份
C,C32,制造业,有色金属冶炼和压延加工业,688122,西部超导
C,C32,制造业,有色金属冶炼和压延加工业,601212,白银有色
C,C32,制造业,有色金属冶炼和压延加工业,002824,和胜股份
C,C32,制造业,有色金属冶炼和压延加工业,002842,翔鹭钨业
C,C32,制造业,有色金属冶炼和压延加工业,300618,寒锐钴业
C,C32,制造业,有色金属冶炼和压延加工业,603978,深圳新星
C,C32,制造业,有色金属冶炼和压延加工业,603305,旭升股份
C,C32,制造业,有色金属冶炼和压延加工业,300697,电工合金
C,C32,制造业,有色金属冶炼和压延加工业,603876,鼎胜新材
C,C32,制造业,有色金属冶炼和压延加工业,603527,众源新材
C,C32,制造业,有色金属冶炼和压延加工业,600110,诺德股份
C,C32,制造业,有色金属冶炼和压延加工业,600111,北方稀土
C,C32,制造业,有色金属冶炼和压延加工业,600206,有研新材
C,C32,制造业,有色金属冶炼和压延加工业,600219,南山铝业
C,C32,制造业,有色金属冶炼和压延加工业,600255,梦舟股份
C,C32,制造业,有色金属冶炼和压延加工业,600331,宏达股份
C,C32,制造业,有色金属冶炼和压延加工业,600362,江西铜业
C,C32,制造业,有色金属冶炼和压延加工业,600392,盛和资源
C,C32,制造业,有色金属冶炼和压延加工业,600456,宝钛股份
C,C32,制造业,有色金属冶炼和压延加工业,600459,贵研铂业
C,C32,制造业,有色金属冶炼和压延加工业,600490,鹏欣资源
C,C32,制造业,有色金属冶炼和压延加工业,600531,豫光金铅
C,C32,制造业,有色金属冶炼和压延加工业,600549,厦门钨业
C,C32,制造业,有色金属冶炼和压延加工业,600595,*ST中孚
C,C32,制造业,有色金属冶炼和压延加工业,600768,宁波富邦
C,C32,制造业,有色金属冶炼和压延加工业,600961,株冶集团
C,C32,制造业,有色金属冶炼和压延加工业,000060,中金岭南
C,C32,制造业,有色金属冶炼和压延加工业,000612,焦作万方
C,C32,制造业,有色金属冶炼和压延加工业,000629,攀钢钒钛
C,C32,制造业,有色金属冶炼和压延加工业,000630,铜陵有色
C,C32,制造业,有色金属冶炼和压延加工业,000657,中钨高新
C,C32,制造业,有色金属冶炼和压延加工业,000751,锌业股份
C,C32,制造业,有色金属冶炼和压延加工业,000807,云铝股份
C,C32,制造业,有色金属冶炼和压延加工业,000831,五矿稀土
C,C32,制造业,有色金属冶炼和压延加工业,000878,云南铜业
C,C32,制造业,有色金属冶炼和压延加工业,000933,神火股份
C,C32,制造业,有色金属冶炼和压延加工业,000960,锡业股份
C,C32,制造业,有色金属冶炼和压延加工业,000962,东方钽业
C,C33,制造业,金属制品业,002084,海鸥住工
C,C33,制造业,金属制品业,002132,恒星科技
C,C33,制造业,金属制品业,002150,通润装备
C,C33,制造业,金属制品业,002318,久立特材
C,C33,制造业,金属制品业,002342,巨力索具
C,C33,制造业,金属制品业,002403,爱仕达
C,C33,制造业,金属制品业,002443,金洲管道
C,C33,制造业,金属制品业,002444,巨星科技
C,C33,制造业,金属制品业,002478,常宝股份
C,C33,制造业,金属制品业,002487,大金重工
C,C33,制造业,金属制品业,002514,宝馨科技
C,C33,制造业,金属制品业,002541,鸿路钢构
C,C33,制造业,金属制品业,601700,风范股份
C,C33,制造业,金属制品业,300345,红宇新材
C,C33,制造业,金属制品业,002545,东方铁塔
C,C33,制造业,金属制品业,002547,春兴精工
C,C33,制造业,金属制品业,002615,哈尔斯
C,C33,制造业,金属制品业,601028,玉龙股份
C,C33,制造业,金属制品业,002652,扬子新材
C,C33,制造业,金属制品业,300328,宜安科技
C,C33,制造业,金属制品业,002752,昇兴股份
C,C33,制造业,金属制品业,002722,金轮股份
C,C33,制造业,金属制品业,002701,奥瑞金
C,C33,制造业,金属制品业,002843,泰嘉股份
C,C33,制造业,金属制品业,002743,富煌钢构
C,C33,制造业,金属制品业,002760,凤形股份
C,C33,制造业,金属制品业,603969,银龙股份
C,C33,制造业,金属制品业,002791,坚朗五金
C,C33,制造业,金属制品业,603985,恒润股份
C,C33,制造业,金属制品业,300488,恒锋工具
C,C33,制造业,金属制品业,601968,宝钢包装
C,C33,制造业,金属制品业,603028,赛福天
C,C33,制造业,金属制品业,603278,大业股份
C,C33,制造业,金属制品业,002787,华源控股
C,C33,制造业,金属制品业,002796,世嘉科技
C,C33,制造业,金属制品业,603577,汇金通
C,C33,制造业,金属制品业,603626,科森科技
C,C33,制造业,金属制品业,002850,科达利
C,C33,制造业,金属制品业,603040,新坐标
C,C33,制造业,金属制品业,002846,英联股份
C,C33,制造业,金属制品业,002921,联诚精密
C,C33,制造业,金属制品业,603848,好太太
C,C33,制造业,金属制品业,603629,利通电子
C,C33,制造业,金属制品业,300629,新劲刚
C,C33,制造业,金属制品业,603348,文灿股份
C,C33,制造业,金属制品业,603937,丽岛新材
C,C33,制造业,金属制品业,600114,东睦股份
C,C33,制造业,金属制品业,600558,大西洋
C,C33,制造业,金属制品业,600615,ST丰华
C,C33,制造业,金属制品业,600992,贵绳股份
C,C33,制造业,金属制品业,000039,中集集团
C,C33,制造业,金属制品业,000055,方大集团
C,C33,制造业,金属制品业,200055,方大Ｂ
C,C33,制造业,金属制品业,000778,新兴铸管
C,C33,制造业,金属制品业,000890,法 尔 胜
C,C33,制造业,金属制品业,000969,安泰科技
C,C33,制造业,金属制品业,002026,山东威达
C,C33,制造业,金属制品业,002032,苏 泊 尔
C,C34,制造业,通用设备制造业,601002,晋亿实业
C,C34,制造业,通用设备制造业,002122,*ST天马
C,C34,制造业,通用设备制造业,002152,广电运通
C,C34,制造业,通用设备制造业,002158,汉钟精机
C,C34,制造业,通用设备制造业,002197,证通电子
C,C34,制造业,通用设备制造业,002202,金风科技
C,C34,制造业,通用设备制造业,300024,机器人
C,C34,制造业,通用设备制造业,002248,华东数控
C,C34,制造业,通用设备制造业,002255,海陆重工
C,C34,制造业,通用设备制造业,002272,川润股份
C,C34,制造业,通用设备制造业,601727,上海电气
C,C34,制造业,通用设备制造业,002529,海源复材
C,C34,制造业,通用设备制造业,002282,博深股份
C,C34,制造业,通用设备制造业,300004,南风股份
C,C34,制造业,通用设备制造业,002347,泰尔股份
C,C34,制造业,通用设备制造业,002808,恒久科技
C,C34,制造业,通用设备制造业,002367,康力电梯
C,C34,制造业,通用设备制造业,300091,金通灵
C,C34,制造业,通用设备制造业,300090,盛运环保
C,C34,制造业,通用设备制造业,300097,智云股份
C,C34,制造业,通用设备制造业,002418,康盛股份
C,C34,制造业,通用设备制造业,002438,江苏神通
C,C34,制造业,通用设备制造业,300126,锐奇股份
C,C34,制造业,通用设备制造业,002472,双环传动
C,C34,制造业,通用设备制造业,002480,新筑股份
C,C34,制造业,通用设备制造业,002483,润邦股份
C,C34,制造业,通用设备制造业,601177,杭齿前进
C,C34,制造业,通用设备制造业,300154,瑞凌股份
C,C34,制造业,通用设备制造业,300145,中金环境
C,C34,制造业,通用设备制造业,300161,华中数控
C,C34,制造业,通用设备制造业,002520,日发精机
C,C34,制造业,通用设备制造业,002523,天桥起重
C,C34,制造业,通用设备制造业,300193,佳士科技
C,C34,制造业,通用设备制造业,002532,新界泵业
C,C34,制造业,通用设备制造业,002534,杭锅股份
C,C34,制造业,通用设备制造业,002537,海联金汇
C,C34,制造业,通用设备制造业,601558,ST锐电
C,C34,制造业,通用设备制造业,300185,通裕重工
C,C34,制造业,通用设备制造业,002552,宝鼎科技
C,C34,制造业,通用设备制造业,002553,南方轴承
C,C34,制造业,通用设备制造业,002559,亚威股份
C,C34,制造业,通用设备制造业,300202,聚龙股份
C,C34,制造业,通用设备制造业,300257,开山股份
C,C34,制造业,通用设备制造业,002598,山东章鼓
C,C34,制造业,通用设备制造业,300260,新莱应材
C,C34,制造业,通用设备制造业,300263,隆华科技
C,C34,制造业,通用设备制造业,300280,紫天科技
C,C34,制造业,通用设备制造业,002630,华西能源
C,C34,制造业,通用设备制造业,002633,申科股份
C,C34,制造业,通用设备制造业,002639,雪人股份
C,C34,制造业,通用设备制造业,300362,天翔环境
C,C34,制造业,通用设备制造业,002685,华东重机
C,C34,制造业,通用设备制造业,002686,亿利达
C,C34,制造业,通用设备制造业,603699,纽威股份
C,C34,制造业,通用设备制造业,002689,远大智能
C,C34,制造业,通用设备制造业,603617,君禾股份
C,C34,制造业,通用设备制造业,603611,诺力股份
C,C34,制造业,通用设备制造业,300718,长盛轴承
C,C34,制造业,通用设备制造业,603131,上海沪工
C,C34,制造业,通用设备制造业,603320,迪贝电气
C,C34,制造业,通用设备制造业,603315,福鞍股份
C,C34,制造业,通用设备制造业,603011,合锻智能
C,C34,制造业,通用设备制造业,300441,鲍斯股份
C,C34,制造业,通用设备制造业,300470,日机密封
C,C34,制造业,通用设备制造业,300503,昊志机电
C,C34,制造业,通用设备制造业,300411,金盾股份
C,C34,制造业,通用设备制造业,300420,五洋停车
C,C34,制造业,通用设备制造业,300421,力星股份
C,C34,制造业,通用设备制造业,300435,中泰股份
C,C34,制造业,通用设备制造业,601882,海天精工
C,C34,制造业,通用设备制造业,300473,德尔股份
C,C34,制造业,通用设备制造业,603339,四方科技
C,C34,制造业,通用设备制造业,300512,中亚股份
C,C34,制造业,通用设备制造业,002793,东音股份
C,C34,制造业,通用设备制造业,002795,永和智控
C,C34,制造业,通用设备制造业,002816,和科达
C,C34,制造业,通用设备制造业,603090,宏盛股份
C,C34,制造业,通用设备制造业,603667,五洲新春
C,C34,制造业,通用设备制造业,300540,深冷股份
C,C34,制造业,通用设备制造业,603298,杭叉集团
C,C34,制造业,通用设备制造业,603966,法兰泰克
C,C34,制造业,通用设备制造业,603218,日月股份
C,C34,制造业,通用设备制造业,002774,快意电梯
C,C34,制造业,通用设备制造业,603269,海鸥股份
C,C34,制造业,通用设备制造业,002871,伟隆股份
C,C34,制造业,通用设备制造业,002884,凌霄泵业
C,C34,制造业,通用设备制造业,300611,美力科技
C,C34,制造业,通用设备制造业,603757,大元泵业
C,C34,制造业,通用设备制造业,300669,沪宁股份
C,C34,制造业,通用设备制造业,603321,梅轮电梯
C,C34,制造业,通用设备制造业,002896,中大力德
C,C34,制造业,通用设备制造业,002903,宇环数控
C,C34,制造业,通用设备制造业,603356,华菱精工
C,C34,制造业,通用设备制造业,300694,蠡湖股份
C,C34,制造业,通用设备制造业,603915,国茂股份
C,C34,制造业,通用设备制造业,300772,运达股份
C,C34,制造业,通用设备制造业,601615,明阳智能
C,C34,制造业,通用设备制造业,688333,铂力特
C,C34,制造业,通用设备制造业,603187,海容冷链
C,C34,制造业,通用设备制造业,300607,拓斯达
C,C34,制造业,通用设备制造业,603277,银都股份
C,C34,制造业,通用设备制造业,002943,宇晶股份
C,C34,制造业,通用设备制造业,300780,德恩精工
C,C34,制造业,通用设备制造业,600218,全柴动力
C,C34,制造业,通用设备制造业,600243,青海华鼎
C,C34,制造业,通用设备制造业,600416,湘电股份
C,C34,制造业,通用设备制造业,600421,*ST仰帆
C,C34,制造业,通用设备制造业,600444,国机通用
C,C34,制造业,通用设备制造业,600475,华光股份
C,C34,制造业,通用设备制造业,600592,龙溪股份
C,C34,制造业,通用设备制造业,600619,海立股份
C,C34,制造业,通用设备制造业,900910,海立Ｂ股
C,C34,制造业,通用设备制造业,600765,中航重机
C,C34,制造业,通用设备制造业,600835,上海机电
C,C34,制造业,通用设备制造业,900925,机电Ｂ股
C,C34,制造业,通用设备制造业,600841,上柴股份
C,C34,制造业,通用设备制造业,900920,上柴Ｂ股
C,C34,制造业,通用设备制造业,600875,东方电气
C,C34,制造业,通用设备制造业,600894,广日股份
C,C34,制造业,通用设备制造业,900956,东贝Ｂ股
C,C34,制造业,通用设备制造业,000404,长虹华意
C,C34,制造业,通用设备制造业,000410,沈阳机床
C,C34,制造业,通用设备制造业,000530,大冷股份
C,C34,制造业,通用设备制造业,200530,大  冷Ｂ
C,C34,制造业,通用设备制造业,000570,苏常柴Ａ
C,C34,制造业,通用设备制造业,200570,苏常柴Ｂ
C,C34,制造业,通用设备制造业,000595,宝塔实业
C,C34,制造业,通用设备制造业,000678,襄阳轴承
C,C34,制造业,通用设备制造业,000757,浩物股份
C,C34,制造业,通用设备制造业,000777,中核科技
C,C34,制造业,通用设备制造业,000811,冰轮环境
C,C34,制造业,通用设备制造业,000816,ST慧业
C,C34,制造业,通用设备制造业,000837,秦川机床
C,C34,制造业,通用设备制造业,000880,潍柴重机
C,C34,制造业,通用设备制造业,000903,云内动力
C,C34,制造业,通用设备制造业,002009,天奇股份
C,C34,制造业,通用设备制造业,002011,盾安环境
C,C34,制造业,通用设备制造业,002046,轴研科技
C,C34,制造业,通用设备制造业,002050,三花智控
C,C34,制造业,通用设备制造业,200706,瓦轴B
C,C34,制造业,通用设备制造业,200771,杭汽轮Ｂ
C,C35,制造业,专用设备制造业,002073,软控股份
C,C35,制造业,专用设备制造业,002097,山河智能
C,C35,制造业,专用设备制造业,002111,威海广泰
C,C35,制造业,专用设备制造业,300318,博晖创新
C,C35,制造业,专用设备制造业,002177,御银股份
C,C35,制造业,专用设备制造业,002190,*ST集成
C,C35,制造业,专用设备制造业,002196,方正电机
C,C35,制造业,专用设备制造业,002204,大连重工
C,C35,制造业,专用设备制造业,002209,达 意 隆
C,C35,制造业,专用设备制造业,002223,鱼跃医疗
C,C35,制造业,专用设备制造业,002371,北方华创
C,C35,制造业,专用设备制造业,002278,神开股份
C,C35,制造业,专用设备制造业,300003,乐普医疗
C,C35,制造业,专用设备制造业,300029,天龙光电
C,C35,制造业,专用设备制造业,300030,阳普医疗
C,C35,制造业,专用设备制造业,300035,中科电气
C,C35,制造业,专用设备制造业,300049,福瑞股份
C,C35,制造业,专用设备制造业,300045,华力创通
C,C35,制造业,专用设备制造业,002337,赛象科技
C,C35,制造业,专用设备制造业,300056,三维丝
C,C35,制造业,专用设备制造业,002353,杰瑞股份
C,C35,制造业,专用设备制造业,601106,中国一重
C,C35,制造业,专用设备制造业,002366,台海核电
C,C35,制造业,专用设备制造业,002382,蓝帆医疗
C,C35,制造业,专用设备制造业,300238,冠昊生物
C,C35,制造业,专用设备制造业,300099,精准信息
C,C35,制造业,专用设备制造业,300095,华伍股份
C,C35,制造业,专用设备制造业,300092,科新机电
C,C35,制造业,专用设备制造业,002430,杭氧股份
C,C35,制造业,专用设备制造业,002432,九安医疗
C,C35,制造业,专用设备制造业,300173,智慧松德
C,C35,制造业,专用设备制造业,300156,神雾环保
C,C35,制造业,专用设备制造业,601717,郑煤机
C,C35,制造业,专用设备制造业,002459,天业通联
C,C35,制造业,专用设备制造业,300130,新国都
C,C35,制造业,专用设备制造业,002509,天广中茂
C,C35,制造业,专用设备制造业,300151,昌红科技
C,C35,制造业,专用设备制造业,300171,东富龙
C,C35,制造业,专用设备制造业,002526,山东矿机
C,C35,制造业,专用设备制造业,300216,千山药机
C,C35,制造业,专用设备制造业,002535,林州重机
C,C35,制造业,专用设备制造业,300195,长荣股份
C,C35,制造业,专用设备制造业,002551,尚荣医疗
C,C35,制造业,专用设备制造业,300201,海伦哲
C,C35,制造业,专用设备制造业,300206,理邦仪器
C,C35,制造业,专用设备制造业,300210,森远股份
C,C35,制造业,专用设备制造业,300402,宝色股份
C,C35,制造业,专用设备制造业,300228,富瑞特装
C,C35,制造业,专用设备制造业,601218,吉鑫科技
C,C35,制造业,专用设备制造业,601798,ST蓝科
C,C35,制造业,专用设备制造业,300246,宝莱特
C,C35,制造业,专用设备制造业,002595,豪迈科技
C,C35,制造业,专用设备制造业,300273,和佳股份
C,C35,制造业,专用设备制造业,002613,北玻股份
C,C35,制造业,专用设备制造业,601908,京运通
C,C35,制造业,专用设备制造业,002614,奥佳华
